speler_naam,rating,timestamp,match_id
Arthur,1271.7885345066436,2025-12-11 15:08:00,1ELmHj6HYgkJdIT3huHa
Vincent,874.8664572238272,2025-12-11 15:08:00,1ELmHj6HYgkJdIT3huHa
Brenda,1177.6473322661254,2025-12-11 15:08:00,1ELmHj6HYgkJdIT3huHa
Bernd,1035.1460185426254,2025-12-11 15:08:00,1ELmHj6HYgkJdIT3huHa
Johannes,1128.6948413692169,2025-12-11 13:02:00,Ddh5Z9EEz5m1Z5PytFa2
Laura,914.8407169610492,2025-12-11 13:02:00,Ddh5Z9EEz5m1Z5PytFa2
Adbulkhadir,1105.0891173074713,2025-12-11 13:02:00,Ddh5Z9EEz5m1Z5PytFa2
Rob,1057.369471970991,2025-12-11 13:02:00,Ddh5Z9EEz5m1Z5PytFa2
Isis,896.6488102848575,2025-12-09 14:52:00,ivlcsts2uTdkLmH3dGIU
Adbulkhadir,1170.1911924432663,2025-12-09 14:52:00,ivlcsts2uTdkLmH3dGIU
Bernd,971.8581484397228,2025-12-09 14:52:00,ivlcsts2uTdkLmH3dGIU
Brenda,1245.4529962719428,2025-12-09 14:52:00,ivlcsts2uTdkLmH3dGIU
Bernd,1009.1006505071967,2025-12-09 13:00:00,kGCa4FdgSZkUeI5t2sYK
Isis,924.8687266268696,2025-12-09 13:00:00,kGCa4FdgSZkUeI5t2sYK
Adbulkhadir,1132.9455252041078,2025-12-09 13:00:00,kGCa4FdgSZkUeI5t2sYK
Brenda,1217.2362451016152,2025-12-09 13:00:00,kGCa4FdgSZkUeI5t2sYK
Adbulkhadir,1092.913519371206,2025-12-09 12:45:00,KytW9Pt822ovODwA2SUP
Isis,956.6567694371925,2025-12-09 12:45:00,KytW9Pt822ovODwA2SUP
Bernd,1017.3304301353184,2025-12-09 12:45:00,KytW9Pt822ovODwA2SUP
Brenda,1187.2504284960726,2025-12-09 12:45:00,KytW9Pt822ovODwA2SUP
Leyton,788.8259121259929,2025-12-09 12:41:00,adQyiw51V4FjzDf4Frg9
Ariane,727.5217379547461,2025-12-09 12:41:00,adQyiw51V4FjzDf4Frg9
Wolter,854.5296789661102,2025-12-09 12:41:00,adQyiw51V4FjzDf4Frg9
Arthur,1235.4362543050984,2025-12-09 12:41:00,adQyiw51V4FjzDf4Frg9
Bernd,1064.0560619397263,2025-12-08 12:48:00,UOg1ZgtUSx1ZXXMXfyN6
Wolter,902.3772541351204,2025-12-08 12:48:00,UOg1ZgtUSx1ZXXMXfyN6
Dewi,982.3928075551712,2025-12-08 12:48:00,UOg1ZgtUSx1ZXXMXfyN6
Isis,995.7457689577144,2025-12-08 12:48:00,UOg1ZgtUSx1ZXXMXfyN6
Bernd,996.2245472679714,2025-12-02 16:45:00,MjGnL6zHawWEyGOqRdFo
Isis,1075.0467474681736,2025-12-02 16:45:00,MjGnL6zHawWEyGOqRdFo
Arthur,1218.6278239813394,2025-12-02 16:45:00,MjGnL6zHawWEyGOqRdFo
Vincent,906.7009435224576,2025-12-02 16:45:00,MjGnL6zHawWEyGOqRdFo
Arthur,1172.8143247213006,2025-12-02 16:30:00,8nSX9mvlO3AQq0JigyKs
Isis,1150.135351940226,2025-12-02 16:30:00,8nSX9mvlO3AQq0JigyKs
Bernd,916.6819337451172,2025-12-02 16:30:00,8nSX9mvlO3AQq0JigyKs
Vincent,956.968451833298,2025-12-02 16:30:00,8nSX9mvlO3AQq0JigyKs
Vincent,1002.4151238960368,2025-12-02 16:15:00,91gxvUq47AcgGk57VMMD
Arthur,1131.983300061923,2025-12-02 16:15:00,91gxvUq47AcgGk57VMMD
Isis,1105.9816216465126,2025-12-02 16:15:00,91gxvUq47AcgGk57VMMD
Bernd,956.2200166354694,2025-12-02 16:15:00,91gxvUq47AcgGk57VMMD
Bernd,1022.1794812436926,2025-12-01 17:22:00,wboYwKkuU1phoHUe56aG
Arthur,1064.4907079174795,2025-12-01 17:22:00,wboYwKkuU1phoHUe56aG
Vincent,916.0828927767932,2025-12-01 17:22:00,wboYwKkuU1phoHUe56aG
Rick,814.746510564206,2025-12-01 17:22:00,wboYwKkuU1phoHUe56aG
Robert,1594.021424826319,2025-11-26 17:03:00,eVKhtVzPKWawCcz7oody
Jesse,923.0114450519768,2025-11-26 17:03:00,eVKhtVzPKWawCcz7oody
Rick,861.2131934974901,2025-11-26 17:03:00,eVKhtVzPKWawCcz7oody
Simon,935.2315441055,2025-11-26 17:03:00,eVKhtVzPKWawCcz7oody
Vincent,1045.5673039532735,2025-11-26 15:34:00,DsWIloVuPoJrUkEhvh6y
Rick,897.9098163202598,2025-11-26 15:34:00,bUjKML64FXyZisFvQd6L
Isis,1193.8469803019766,2025-11-26 15:34:00,bUjKML64FXyZisFvQd6L
Isis,1149.2646980446902,2025-11-26 15:34:00,DsWIloVuPoJrUkEhvh6y
Vincent,979.669583598619,2025-11-26 15:34:00,bUjKML64FXyZisFvQd6L
Simon,1044.1694825356965,2025-11-26 15:34:00,DsWIloVuPoJrUkEhvh6y
Simon,978.4315839817629,2025-11-26 15:34:00,bUjKML64FXyZisFvQd6L
Rick,810.856479668958,2025-11-26 15:34:00,DsWIloVuPoJrUkEhvh6y
Simon,987.5274975530224,2025-11-26 10:06:00,WPlCjeNywzxpNG6IDSwW
Rick,830.0570103713517,2025-11-26 10:06:00,WPlCjeNywzxpNG6IDSwW
Bernd,963.6181005161,2025-11-26 10:06:00,WPlCjeNywzxpNG6IDSwW
Isis,1228.195672068716,2025-11-26 10:06:00,WPlCjeNywzxpNG6IDSwW
Arthur,1012.998714889962,2025-11-25 17:08:00,UlcYqAYixtXhHscWQNAa
Simon,1047.2293367306422,2025-11-25 17:08:00,UlcYqAYixtXhHscWQNAa
Bernd,1020.8633864138362,2025-11-25 17:08:00,UlcYqAYixtXhHscWQNAa
Rick,747.124979186171,2025-11-25 17:08:00,UlcYqAYixtXhHscWQNAa
Adbulkhadir,1044.0329549728665,2025-11-25 15:42:00,z1HVpHaI1o8AZBTNkx72
Robert,1588.0537526318142,2025-11-25 15:42:00,z1HVpHaI1o8AZBTNkx72
Isis,1143.3817790910646,2025-11-25 15:42:00,RRbgZHpB6k3HnH01rHlP
Vincent,1016.8850145286584,2025-11-25 15:42:00,RRbgZHpB6k3HnH01rHlP
Robert,1577.5990215663232,2025-11-25 15:42:00,RRbgZHpB6k3HnH01rHlP
Gijs,986.9878149258736,2025-11-25 15:42:00,jbdXlPwr7MuxEXbYs6eY
Isis,1194.1805781785408,2025-11-25 15:42:00,z1HVpHaI1o8AZBTNkx72
Adbulkhadir,1077.4792548067032,2025-11-25 15:42:00,jbdXlPwr7MuxEXbYs6eY
Adbulkhadir,1028.179845828789,2025-11-25 15:42:00,RRbgZHpB6k3HnH01rHlP
Bernd,1100.001570854815,2025-11-25 15:42:00,jbdXlPwr7MuxEXbYs6eY
Arthur,952.7968301013912,2025-11-25 15:42:00,jbdXlPwr7MuxEXbYs6eY
Vincent,989.077784209528,2025-11-25 15:42:00,z1HVpHaI1o8AZBTNkx72
Bernd,1053.64952210234,2025-11-25 14:04:00,dMZUb6LEzRpOzZ8DXeOX
Adbulkhadir,1088.256218340338,2025-11-25 14:04:00,dMZUb6LEzRpOzZ8DXeOX
Arthur,998.383497890461,2025-11-25 14:04:00,dMZUb6LEzRpOzZ8DXeOX
Leyton,831.0964687259363,2025-11-25 14:04:00,dMZUb6LEzRpOzZ8DXeOX
Wolter,813.3238068280473,2025-11-24 13:00:00,dqeCbJQ7uBk0tDZ2N9LL
Arthur,935.7386132534172,2025-11-24 13:00:00,dqeCbJQ7uBk0tDZ2N9LL
Brenda,1150.316361569482,2025-11-24 13:00:00,dqeCbJQ7uBk0tDZ2N9LL
Adbulkhadir,1037.4662752686752,2025-11-24 13:00:00,dqeCbJQ7uBk0tDZ2N9LL
Wolter,922.560934975577,2025-11-21 13:00:00,KnOcTgeQTRD7e3Ns5ysh
Leyton,790.4898658128737,2025-11-21 13:00:00,KnOcTgeQTRD7e3Ns5ysh
Leyton,872.3323440652398,2025-11-21 13:00:00,s5tBjTiIzHs9MzDXAEtF
Wolter,866.5637271422871,2025-11-21 13:00:00,s5tBjTiIzHs9MzDXAEtF
Dewi,1139.7685937184735,2025-11-21 13:00:00,KnOcTgeQTRD7e3Ns5ysh
Brenda,1042.242954758184,2025-11-21 13:00:00,KnOcTgeQTRD7e3Ns5ysh
Dewi,1059.97679102354,2025-11-21 13:00:00,s5tBjTiIzHs9MzDXAEtF
Brenda,1096.1894870340411,2025-11-21 13:00:00,s5tBjTiIzHs9MzDXAEtF
Rick,783.5422521333139,2025-11-20 13:00:00,zpml3hWQAhUBelm5TGZJ
Bernd,1192.244219315913,2025-11-20 13:00:00,zpml3hWQAhUBelm5TGZJ
Johannes,1080.0505973669142,2025-11-20 13:00:00,VSvScgxWX2v8flPgWJlQ
Wolter,886.7979924808953,2025-11-20 13:00:00,zpml3hWQAhUBelm5TGZJ
Robert,1556.951817705839,2025-11-20 13:00:00,VSvScgxWX2v8flPgWJlQ
Johannes,1141.682614600994,2025-11-20 13:00:00,zpml3hWQAhUBelm5TGZJ
Bernd,1125.8484744717432,2025-11-20 13:00:00,VSvScgxWX2v8flPgWJlQ
Wolter,993.649869012099,2025-11-20 13:00:00,VSvScgxWX2v8flPgWJlQ
JanWillem,963.6364209225204,2025-11-18 13:00:00,rNZ75nGkkBQ7hC112kNH
Simon,1038.857095916435,2025-11-18 13:00:00,rNZ75nGkkBQ7hC112kNH
Robert,1527.3825743636255,2025-11-18 13:00:00,rNZ75nGkkBQ7hC112kNH
Robert,1513.2127168721454,2025-11-18 13:00:00,UR4pn6J6Eyq7v5qi9mHA
Arthur,912.4351113157728,2025-11-18 13:00:00,NookLDROZ3wCvFDCQEMY
Gijs,1037.0526048671932,2025-11-18 13:00:00,NookLDROZ3wCvFDCQEMY
Wolter,917.5720982657546,2025-11-18 13:00:00,yjr8CwCn9IH8Tr3ofhoi
Robert,1535.775932158793,2025-11-18 13:00:00,yjr8CwCn9IH8Tr3ofhoi
Arthur,825.9139637498483,2025-11-18 13:00:00,DtZPW1OvI2RRCuPFxN1l
Johannes,1113.54116046662,2025-11-18 13:00:00,rNZ75nGkkBQ7hC112kNH
Johannes,1109.152464029973,2025-11-18 13:00:00,DtZPW1OvI2RRCuPFxN1l
Isis,1275.8718162475798,2025-11-18 13:00:00,NookLDROZ3wCvFDCQEMY
Johannes,1045.9495351472117,2025-11-18 13:00:00,NookLDROZ3wCvFDCQEMY
Laura,955.752357798548,2025-11-18 13:00:00,UR4pn6J6Eyq7v5qi9mHA
Isis,1236.9902194465265,2025-11-18 13:00:00,DtZPW1OvI2RRCuPFxN1l
Arthur,846.5639281852713,2025-11-18 13:00:00,yjr8CwCn9IH8Tr3ofhoi
Arthur,881.0082339160161,2025-11-18 13:00:00,UR4pn6J6Eyq7v5qi9mHA
Gijs,1099.252420351409,2025-11-18 13:00:00,DtZPW1OvI2RRCuPFxN1l
Simon,991.875764131091,2025-11-18 13:00:00,yjr8CwCn9IH8Tr3ofhoi
Isis,1216.7162553794813,2025-11-18 13:00:00,UR4pn6J6Eyq7v5qi9mHA
Robert,1487.8455493247336,2025-11-17 13:00:00,KmsBT8bHzYbhycKkjY0C
Rick,804.0025619229964,2025-11-17 13:00:00,iH0jFAEkfGxPTTXwKztq
Robert,1495.8678110219105,2025-11-17 13:00:00,iH0jFAEkfGxPTTXwKztq
Rick,844.926715280121,2025-11-17 13:00:00,KmsBT8bHzYbhycKkjY0C
Vincent,904.1213695891772,2025-11-17 13:00:00,iH0jFAEkfGxPTTXwKztq
Vincent,824.7098836902906,2025-11-17 13:00:00,KmsBT8bHzYbhycKkjY0C
Arthur,855.1101957124902,2025-11-17 13:00:00,iH0jFAEkfGxPTTXwKztq
Arthur,901.6197899514292,2025-11-17 13:00:00,KmsBT8bHzYbhycKkjY0C
Dewi,1090.9770562545452,2025-11-13 14:48:01,j9IQFSEqPCWcEzLiUxNj
Johannes,1056.0637074237209,2025-11-13 14:48:01,j9IQFSEqPCWcEzLiUxNj
Adbulkhadir,1127.527914558022,2025-11-13 14:48:01,j9IQFSEqPCWcEzLiUxNj
Robert,1480.1699601103498,2025-11-13 14:48:01,j9IQFSEqPCWcEzLiUxNj
Simon,1084.254999649844,2025-11-13 13:33:22,mWEIwaobZEyNHIuLzUJy
Adbulkhadir,1061.9390260935045,2025-11-13 13:33:22,mWEIwaobZEyNHIuLzUJy
Robert,1460.2657425271004,2025-11-13 13:33:22,mWEIwaobZEyNHIuLzUJy
Brenda,974.6119652479662,2025-11-13 13:33:22,mWEIwaobZEyNHIuLzUJy
Adbulkhadir,1128.1119219889874,2025-11-13 13:33:18,UcjQ7PhpnLGGv3FQfrSY
Brenda,1027.1823813735843,2025-11-13 13:33:18,UcjQ7PhpnLGGv3FQfrSY
Simon,991.149523275958,2025-11-13 13:33:18,UcjQ7PhpnLGGv3FQfrSY
Robert,1434.6279068798854,2025-11-13 13:33:18,UcjQ7PhpnLGGv3FQfrSY
Leyton,835.8234587504979,2025-11-13 11:56:33,XcQDXJsvxBbUDNuxJFtL
Dewi,1135.7507364543308,2025-11-13 11:56:33,XcQDXJsvxBbUDNuxJFtL
Brenda,1065.4707749226234,2025-11-13 11:56:33,XcQDXJsvxBbUDNuxJFtL
Johannes,1096.7831332717026,2025-11-13 11:56:33,XcQDXJsvxBbUDNuxJFtL
Johannes,1194.2591703428366,2025-11-13 11:56:08,gC9G2Wi3HpugBrhhSuQ5
Dewi,1068.465590685971,2025-11-13 11:56:08,gC9G2Wi3HpugBrhhSuQ5
Leyton,884.8368874242515,2025-11-13 11:56:08,gC9G2Wi3HpugBrhhSuQ5
Brenda,986.2664549460956,2025-11-13 11:56:08,gC9G2Wi3HpugBrhhSuQ5
Robert,1416.7092802456357,2025-11-13 09:46:59,5eYvCCCg5h0vJZPistNX
Adbulkhadir,1073.5333859519922,2025-11-13 09:46:59,5eYvCCCg5h0vJZPistNX
Leyton,920.9748534424092,2025-11-13 09:46:59,5eYvCCCg5h0vJZPistNX
Dewi,1018.1438355498552,2025-11-13 09:46:59,5eYvCCCg5h0vJZPistNX
Dave,1047.443728077396,2025-11-12 12:06:47,V8V1CUaVkHFFcf1963rx
Simon,1025.3582923981642,2025-11-12 12:06:47,V8V1CUaVkHFFcf1963rx
Robert,1390.269889421305,2025-11-12 12:06:47,V8V1CUaVkHFFcf1963rx
Bernd,1169.151257875745,2025-11-12 12:06:47,V8V1CUaVkHFFcf1963rx
Simon,1077.764068284544,2025-11-12 12:03:53,xhJLH07w7l7AAZuBM4PF
Bernd,1240.3528993716452,2025-11-12 12:03:53,xhJLH07w7l7AAZuBM4PF
Robert,1353.866466623247,2025-11-12 12:03:53,xhJLH07w7l7AAZuBM4PF
Dave,960.2397334931734,2025-11-12 12:03:53,xhJLH07w7l7AAZuBM4PF
Bernd,1186.9853479856283,2025-11-11 16:00:27,I1EcdaZMFkYNaq7GFA2G
Rick,884.2112903890234,2025-11-11 16:00:27,I1EcdaZMFkYNaq7GFA2G
Leyton,824.2312549532521,2025-11-11 16:00:27,I1EcdaZMFkYNaq7GFA2G
Adbulkhadir,1138.040860025013,2025-11-11 16:00:27,I1EcdaZMFkYNaq7GFA2G
Rick,927.3864089539188,2025-11-11 16:00:11,EHKmq3ZD3OTucAoC2NRQ
Leyton,858.3575178910797,2025-11-11 16:00:11,EHKmq3ZD3OTucAoC2NRQ
Adbulkhadir,1095.6999263534765,2025-11-11 16:00:11,EHKmq3ZD3OTucAoC2NRQ
Bernd,1152.024900154442,2025-11-11 16:00:11,EHKmq3ZD3OTucAoC2NRQ
Johannes,1143.7622574517031,2025-11-11 15:14:29,19JYvfBaFLlBVx7SKZym
Leyton,921.2212780273356,2025-11-11 15:14:29,19JYvfBaFLlBVx7SKZym
Jesse,849.082454547449,2025-11-11 15:14:29,19JYvfBaFLlBVx7SKZym
Rick,828.5591070439435,2025-11-11 15:14:29,19JYvfBaFLlBVx7SKZym
Brenda,1035.9471569551872,2025-11-11 15:13:51,dbTIixWy5u8n3GBR7yUa
Leyton,869.8821735589565,2025-11-11 15:13:51,dbTIixWy5u8n3GBR7yUa
Gijs,1045.1989241317544,2025-11-11 15:13:51,dbTIixWy5u8n3GBR7yUa
Vincent,749.4478076927585,2025-11-11 15:13:51,dbTIixWy5u8n3GBR7yUa
Bernd,1088.0495686276608,2025-11-11 12:33:57,cLyITXICjvQreOCWnRNl
Vincent,787.4726702366493,2025-11-11 12:33:57,cLyITXICjvQreOCWnRNl
Adbulkhadir,1195.6387996539768,2025-11-11 12:33:57,cLyITXICjvQreOCWnRNl
Brenda,1107.819017954985,2025-11-11 12:33:57,cLyITXICjvQreOCWnRNl
Adbulkhadir,1156.8975365953231,2025-11-11 12:02:39,3it7MKbVoN2bYTQJcJNK
Wolter,844.5398185448333,2025-11-11 12:02:39,3it7MKbVoN2bYTQJcJNK
Bernd,1152.3045583027165,2025-11-11 12:02:39,3it7MKbVoN2bYTQJcJNK
Johannes,1118.7727817860473,2025-11-11 12:02:39,3it7MKbVoN2bYTQJcJNK
Johannes,1038.7521381126026,2025-11-11 12:02:18,0s706D3qu10wMYvm8KEB
Bernd,1258.8621323303637,2025-11-11 12:02:18,0s706D3qu10wMYvm8KEB
Wolter,891.5825864306723,2025-11-11 12:02:18,0s706D3qu10wMYvm8KEB
Adbulkhadir,1083.3178383552818,2025-11-11 12:02:18,0s706D3qu10wMYvm8KEB
Brenda,1058.2483214260103,2025-11-06 13:46:49,vXx7JthsjYKW1i6S9zbi
Dewi,1076.819350790322,2025-11-06 13:46:49,vXx7JthsjYKW1i6S9zbi
Isis,1314.9362403097916,2025-11-06 13:46:49,vXx7JthsjYKW1i6S9zbi
Britt,953.828193480154,2025-11-06 13:46:49,vXx7JthsjYKW1i6S9zbi
Rick,865.565232267352,2025-11-06 13:34:47,yTXB9UzgBhScUN3msWA1
Wolter,933.881892854295,2025-11-06 13:34:47,yTXB9UzgBhScUN3msWA1
Bernd,1219.053555214598,2025-11-06 13:34:47,yTXB9UzgBhScUN3msWA1
Adbulkhadir,1014.3441827647734,2025-11-06 13:34:47,yTXB9UzgBhScUN3msWA1
Johannes,1105.235064395254,2025-11-06 11:54:46,XS0k6m0YvLyzBrre3Dsz
Isis,1279.9037783803983,2025-11-06 11:54:46,XS0k6m0YvLyzBrre3Dsz
Bernd,1181.524209071751,2025-11-06 11:54:46,XS0k6m0YvLyzBrre3Dsz
Leyton,805.1843741470225,2025-11-06 11:54:46,XS0k6m0YvLyzBrre3Dsz
Bernd,1269.2928502050638,2025-11-06 10:54:32,7XvcNZauIltiCE8xe0Cx
Wolter,995.4286128837376,2025-11-06 10:54:32,7XvcNZauIltiCE8xe0Cx
Johannes,1035.005607916654,2025-11-06 10:54:32,7XvcNZauIltiCE8xe0Cx
Isis,1233.6870439087877,2025-11-06 10:54:32,7XvcNZauIltiCE8xe0Cx
Brenda,1120.1994539786604,2025-11-06 08:44:03,PHO0XzxKt9dvBCprsQJ5
Simon,1008.678047867002,2025-11-06 08:44:03,PHO0XzxKt9dvBCprsQJ5
Leyton,833.861923963921,2025-11-06 08:44:03,PHO0XzxKt9dvBCprsQJ5
Wolter,1028.1960318429765,2025-11-06 08:44:03,PHO0XzxKt9dvBCprsQJ5
Barbara,1056.211793758012,2025-11-05 11:10:03,v7rA8DZc8PMNVQ7ADOnR
Adbulkhadir,940.4033901404656,2025-11-05 11:10:03,v7rA8DZc8PMNVQ7ADOnR
Simon,1089.0407456305,2025-11-05 11:10:03,v7rA8DZc8PMNVQ7ADOnR
Robert,1436.5597719199793,2025-11-05 11:10:03,v7rA8DZc8PMNVQ7ADOnR
Arthur,945.2728800544426,2025-11-04 16:32:04,4XcG0OfTIWWBx2kmWPnH
Bernd,1236.2790801677654,2025-11-04 16:32:04,4XcG0OfTIWWBx2kmWPnH
Rick,915.4886510050636,2025-11-04 16:32:04,4XcG0OfTIWWBx2kmWPnH
Johannes,1072.6733998219834,2025-11-04 16:32:04,4XcG0OfTIWWBx2kmWPnH
Johannes,1027.5393667920782,2025-11-04 16:31:48,gHRQWBdJEFY5fJWhAQsV
Arthur,982.4403431250088,2025-11-04 16:31:48,gHRQWBdJEFY5fJWhAQsV
Rick,949.1999915953415,2025-11-04 16:31:48,gHRQWBdJEFY5fJWhAQsV
Bernd,1210.5343095368264,2025-11-04 16:31:48,gHRQWBdJEFY5fJWhAQsV
Wolter,955.480370446038,2025-11-04 14:16:58,1zESY1SSFO0GOPHLxxiB
Vincent,811.5296401492212,2025-11-04 14:16:58,1zESY1SSFO0GOPHLxxiB
Brenda,1063.4021804312888,2025-11-04 14:16:58,1zESY1SSFO0GOPHLxxiB
Arthur,1053.7223060624572,2025-11-04 14:16:58,1zESY1SSFO0GOPHLxxiB
Simon,1132.3630329782975,2025-11-04 14:08:49,WMBnz35PqIFMlX8z1bIg
Adbulkhadir,969.5199668477032,2025-11-04 14:08:49,WMBnz35PqIFMlX8z1bIg
Johannes,1105.5515097458072,2025-11-04 14:08:49,WMBnz35PqIFMlX8z1bIg
Bernd,1157.0672866815548,2025-11-04 14:08:49,WMBnz35PqIFMlX8z1bIg
Ariane,654.2120365095512,2025-11-04 12:02:45,4QTRPGqAqoIJKxuXitWF
Rick,853.3729085594359,2025-11-04 12:02:45,4QTRPGqAqoIJKxuXitWF
Adbulkhadir,1015.555047798318,2025-11-04 12:02:45,4QTRPGqAqoIJKxuXitWF
Brenda,1019.129833774509,2025-11-04 12:02:45,4QTRPGqAqoIJKxuXitWF
Adbulkhadir,985.9383836645064,2025-11-04 12:02:20,kIrCkqf4yAnguva5qYSD
Rick,893.0230796829696,2025-11-04 12:02:20,kIrCkqf4yAnguva5qYSD
Brenda,989.8723705550366,2025-11-04 12:02:20,kIrCkqf4yAnguva5qYSD
Ariane,673.4359927393017,2025-11-04 12:02:20,kIrCkqf4yAnguva5qYSD
Bernd,1102.982014858706,2025-11-04 11:51:34,HGaxTES58r9L6qF0addt
Vincent,846.5272350710968,2025-11-04 11:51:34,HGaxTES58r9L6qF0addt
Arthur,1008.1462701127302,2025-11-04 11:51:34,HGaxTES58r9L6qF0addt
Wolter,1010.3311581306692,2025-11-04 11:51:34,HGaxTES58r9L6qF0addt
Bernd,1049.2556278711031,2025-11-04 11:07:36,ZmJAa65p0cRtnLrt8vAU
Adbulkhadir,910.603953155393,2025-11-04 11:07:36,ZmJAa65p0cRtnLrt8vAU
Ariane,726.8176566493024,2025-11-04 11:07:36,ZmJAa65p0cRtnLrt8vAU
Adersh,881.9406492032144,2025-11-04 11:07:36,ZmJAa65p0cRtnLrt8vAU
Bernd,1013.1686919158868,2025-11-04 11:07:07,kPSVO7rWIdAeT637I5dS
Adbulkhadir,856.1213825956645,2025-11-04 11:07:07,kPSVO7rWIdAeT637I5dS
Ariane,761.7548923448859,2025-11-04 11:07:07,kPSVO7rWIdAeT637I5dS
Adersh,937.5729200225758,2025-11-04 11:07:07,kPSVO7rWIdAeT637I5dS
Arthur,1075.7095717480463,2025-11-03 13:03:21,j92pc0tuQ6UQs3dJ0pq2
Vincent,764.9002961829841,2025-11-03 13:03:21,j92pc0tuQ6UQs3dJ0pq2
Dewi,1003.7288736472192,2025-11-03 13:03:21,j92pc0tuQ6UQs3dJ0pq2
Simon,1074.805964802683,2025-11-03 13:03:21,j92pc0tuQ6UQs3dJ0pq2
Leyton,883.0121611447328,2025-10-30 16:28:59,CXBm9fM3Q1RylcwDMwnJ
Johannes,1171.158768793656,2025-10-30 16:28:59,CXBm9fM3Q1RylcwDMwnJ
Laura,882.514825380928,2025-10-30 16:28:59,CXBm9fM3Q1RylcwDMwnJ
Bernd,954.4200894521346,2025-10-30 16:28:59,CXBm9fM3Q1RylcwDMwnJ
Johannes,1139.4743698476375,2025-10-30 14:43:44,2LkjeqV0WjLfeLIQsjjx
Jesse,888.4049094580752,2025-10-30 14:43:44,2LkjeqV0WjLfeLIQsjjx
Ariane,818.6686643128385,2025-10-30 14:43:44,2LkjeqV0WjLfeLIQsjjx
Adbulkhadir,931.1433442623842,2025-10-30 14:43:44,2LkjeqV0WjLfeLIQsjjx
Bernd,1008.026561893382,2025-10-30 13:13:07,pptrto8SgLHdLfHpPEok
Adbulkhadir,837.8213370646557,2025-10-30 13:13:07,pptrto8SgLHdLfHpPEok
Vincent,794.1110813181721,2025-10-30 13:13:07,pptrto8SgLHdLfHpPEok
Johannes,1089.428316964488,2025-10-30 13:13:07,pptrto8SgLHdLfHpPEok
Leyton,815.5905223191921,2025-10-30 12:25:06,EHh7V2J6C2JDbLgglXw2
Adbulkhadir,764.5272111092205,2025-10-30 12:25:06,EHh7V2J6C2JDbLgglXw2
Johannes,1046.6035372690978,2025-10-30 12:25:06,EHh7V2J6C2JDbLgglXw2
Bernd,1078.7735506473457,2025-10-30 12:25:06,EHh7V2J6C2JDbLgglXw2
Arthur,1143.1050826196704,2025-10-28 15:42:27,RWf35dgKi9Niim8kUBpq
Robert,1420.3327016229562,2025-10-28 15:42:27,RWf35dgKi9Niim8kUBpq
Adbulkhadir,801.9446098455314,2025-10-28 15:42:27,RWf35dgKi9Niim8kUBpq
Dewi,951.5171905229154,2025-10-28 15:42:27,RWf35dgKi9Niim8kUBpq
Bernd,1041.0595124042277,2025-10-28 14:44:11,GRUVu3eKF3jkYbcgVT76
Robert,1395.9696986148622,2025-10-28 14:44:11,GRUVu3eKF3jkYbcgVT76
Vincent,839.4829982150336,2025-10-28 14:44:11,GRUVu3eKF3jkYbcgVT76
Wolter,1078.1211823710682,2025-10-28 14:44:11,GRUVu3eKF3jkYbcgVT76
Vincent,866.6677533954501,2025-10-28 14:43:43,lBEkAlcKnKZ5hUQOODmZ
Bernd,1092.8026690976085,2025-10-28 14:43:43,lBEkAlcKnKZ5hUQOODmZ
Robert,1376.486560038929,2025-10-28 14:43:43,lBEkAlcKnKZ5hUQOODmZ
Wolter,1018.676409073204,2025-10-28 14:43:43,lBEkAlcKnKZ5hUQOODmZ
Dewi,867.2955233353686,2025-10-28 14:18:30,MRM7BnJgqnerVEjCL76y
Adbulkhadir,836.6868792977984,2025-10-28 14:18:30,MRM7BnJgqnerVEjCL76y
Johannes,986.7271553805008,2025-10-28 14:18:30,MRM7BnJgqnerVEjCL76y
Laura,928.0143907112396,2025-10-28 14:18:30,MRM7BnJgqnerVEjCL76y
Johannes,929.061379478536,2025-10-28 12:06:58,1zwyRPCq2335uXwFSOCp
Arthur,1216.9474833630445,2025-10-28 12:06:58,1zwyRPCq2335uXwFSOCp
Vincent,894.0361070193666,2025-10-28 12:06:58,1zwyRPCq2335uXwFSOCp
Bernd,1039.438129702687,2025-10-28 12:06:58,1zwyRPCq2335uXwFSOCp
Vincent,788.1382082534626,2025-10-28 12:06:17,rhnzlflmIL4tTZQvtWPz
Bernd,1126.9900734557675,2025-10-28 12:06:17,rhnzlflmIL4tTZQvtWPz
Arthur,1163.9120223186617,2025-10-28 12:06:17,rhnzlflmIL4tTZQvtWPz
Brenda,1102.5215547562054,2025-10-28 12:06:17,rhnzlflmIL4tTZQvtWPz
Adbulkhadir,896.3097916662907,2025-10-28 10:01:13,ZorpFI1Kpqi5Sj9krBLx
Robert,1357.3040074190817,2025-10-28 10:01:13,ZorpFI1Kpqi5Sj9krBLx
Dewi,793.3527775800808,2025-10-28 10:01:13,ZorpFI1Kpqi5Sj9krBLx
Johannes,1000.442795535742,2025-10-28 10:01:13,ZorpFI1Kpqi5Sj9krBLx
Brenda,1052.3062107458982,2025-10-27 16:42:26,41fx9Xx1YlTKkV4OJzJd
Arthur,1120.7803547497435,2025-10-27 16:42:26,41fx9Xx1YlTKkV4OJzJd
Bernd,1195.8013333003669,2025-10-27 16:42:26,41fx9Xx1YlTKkV4OJzJd
